mean,std,max,min,abs_mean,mean_first_10000,mean_first_50000,mean_last_10000,mean_last_50000,abs_std,std_first_10000,std_first_50000,std_last_10000,std_last_50000,median,abs_median,median_first_10000,median_first_50000,median_last_10000,median_last_50000,abs_max,max_first_10000,max_first_50000,max_last_10000,max_last_50000,abs_min,min_first_10000,min_first_50000,min_last_10000,min_last_50000,max_min,Quant5,Quant25,Quant75,Quant95,Quant99,IQR,Abs_Quant5,Abs_Quant25,Abs_Quant75,Abs_Quant95,Abs_Quant99,Abs_IQR,Sum,Abs_sum,MAD,Kurtosis,skew
5.08178,5.473796834125153,134.0,-103.0,5.7775533333333335,5.2625,5.1292,5.085057142857143,5.11546,4.733578652450451,9.162968391791761,5.4917565994689665,5.606381931756257,5.452777853192184,5.0,5.0,5.0,5.0,5.0,5.0,134.0,100.0,100.0,134.0,100.0,0.0,-68.0,-68.0,-103.0,-82.0,-1.3009709119796753,-1.0,3.0,7.0,12.0,18.0,0.0,1.0,3.0,8.0,12.0,20.0,5.0,52625.0,866633.0,3.2832476613338084,59.104408122392385,0.9228416683185645
5.126313333333333,6.159637263348413,106.0,-120.0,6.13866,4.9262,5.01322,5.119228571428572,5.11495,5.151407281935675,3.398692200077419,6.698326849538747,6.269989262608184,5.647409621220538,5.0,5.0,5.0,5.0,5.0,5.0,120.0,22.0,74.0,106.0,74.0,0.0,-10.0,-98.0,-120.0,-98.0,-0.8833333253860474,-2.0,3.0,8.0,13.0,23.0,0.0,1.0,3.0,8.0,14.0,26.0,5.0,49262.0,920799.0,3.7234000079111476,31.1241591262395,-0.32961510730615173
5.253146666666667,5.394226921723765,80.0,-84.0,5.982906666666667,5.161,5.16486,5.255007142857143,5.21914,4.571433816430371,4.873074356642687,4.586247033647127,5.061891665559209,4.750246657683481,5.0,5.0,5.0,5.0,5.0,5.0,84.0,44.0,52.0,78.0,76.0,0.0,-34.0,-36.0,-84.0,-84.0,-0.9523809552192688,-1.0,3.0,8.0,12.0,20.0,0.0,1.0,3.0,8.0,12.0,22.0,5.0,51610.0,897436.0,3.388377182577932,26.199701558363856,-0.019981053574089785
4.990606666666666,9.032355672153425,246.0,-270.0,6.408753333333333,5.2548,5.0122,4.989664285714285,4.99776,8.088100940785445,3.63538148752727,4.87561345803088,9.21443702259475,7.705379206183632,5.0,5.0,5.0,5.0,5.0,5.0,270.0,24.0,77.0,246.0,180.0,0.0,-12.0,-67.0,-270.0,-189.0,-0.9111111164093018,-3.0,2.0,7.0,13.0,27.0,0.0,1.0,3.0,8.0,14.0,35.0,5.0,52548.0,961313.0,4.114197407644911,138.13951785962036,-0.2295393911939172
5.17398,6.039529297251639,121.0,-105.0,6.093086666666666,5.1615,5.1458,5.17755,5.21262,5.110793383342316,4.291999519569824,4.938739736309625,6.013613011440586,6.055224140607343,5.0,5.0,5.0,5.0,5.0,5.0,121.0,33.0,74.0,121.0,121.0,0.0,-15.0,-59.0,-105.0,-105.0,-1.1523809432983398,-2.0,3.0,8.0,12.0,22.0,0.0,1.0,3.0,8.0,13.0,25.0,5.0,51615.0,913963.0,3.634800765867279,33.208896706915894,0.16079607956474326
5.119946666666666,6.72190503928794,121.0,-164.0,6.279053333333334,5.1592,5.13494,5.1439642857142855,5.18083,5.6543136081141405,7.151403332001467,5.767154965659235,6.7788111853367425,6.343083860255087,5.0,5.0,5.0,5.0,5.0,5.0,164.0,52.0,73.0,121.0,95.0,0.0,-44.0,-56.0,-164.0,-88.0,-0.7378048896789551,-3.0,3.0,8.0,13.0,25.0,0.0,1.0,3.0,8.0,14.0,28.0,5.0,51592.0,941858.0,3.9320836053324135,35.97710905954424,-0.2533383456457651
4.92954,6.02953323982937,147.0,-106.0,5.851193333333334,4.8271,4.91146,4.931442857142857,4.8838,5.139951948867077,4.0582080399173135,5.965873993091878,6.045630380808439,5.929641571502587,5.0,5.0,5.0,5.0,5.0,5.0,147.0,26.0,147.0,147.0,147.0,0.0,-18.0,-106.0,-106.0,-106.0,-1.3867924213409424,-2.0,2.0,7.0,12.0,21.0,0.0,1.0,3.0,8.0,13.0,25.0,5.0,48271.0,877679.0,3.5657213645338506,41.69426549887971,0.4505945077392672
4.880953333333333,8.76753483154011,190.0,-198.0,6.607073333333333,4.8705,4.91246,4.8848071428571425,4.90364,7.552471266640948,12.334412978506615,9.880685669900958,9.03421468712451,9.160782387424096,5.0,5.0,5.0,5.0,5.0,5.0,198.0,190.0,190.0,190.0,190.0,0.0,-198.0,-198.0,-198.0,-198.0,-0.9595959782600403,-4.0,2.0,8.0,14.0,30.0,0.0,1.0,3.0,8.0,16.0,38.0,5.0,48705.0,991061.0,4.524836440177297,52.68915797950258,-0.3204646504432133
4.922713333333333,6.823630303391224,127.0,-113.0,6.04942,4.7381,4.7693,4.916757142857143,4.7782,5.848031491600301,8.192033894701193,5.55452019205001,6.838609222808267,7.308646859931682,5.0,5.0,5.0,5.0,5.0,5.0,127.0,123.0,123.0,127.0,127.0,0.0,-94.0,-94.0,-113.0,-113.0,-1.1238938570022583,-2.0,2.0,7.0,12.0,23.0,0.0,1.0,3.0,8.0,13.0,28.0,5.0,47381.0,907413.0,3.786390794044731,47.347117771189794,-0.08984581677186745
5.07274,8.425325441773273,276.0,-254.0,6.346033333333334,5.1379,5.07486,5.0700071428571425,5.07973,7.51309283247019,4.748930282061676,10.117991078038619,8.66914150223458,9.81751582444712,5.0,5.0,5.0,5.0,5.0,5.0,276.0,29.0,209.0,276.0,276.0,0.0,-26.0,-196.0,-254.0,-254.0,-1.0866141319274902,-2.0,3.0,8.0,13.0,24.0,0.0,1.0,3.0,8.0,14.0,30.0,5.0,51379.0,951905.0,3.976099226931847,156.28030400089168,-0.45004667045115543
5.205773333333333,5.690186276103323,140.0,-106.0,5.94812,5.0896,5.22538,5.2335642857142854,5.26084,4.908982493313742,4.3320720821395025,4.216322971878229,5.7594387453218845,6.431068035774525,5.0,5.0,5.0,5.0,5.0,5.0,140.0,38.0,42.0,140.0,140.0,0.0,-26.0,-29.0,-106.0,-106.0,-1.3207547664642334,-1.0,3.0,8.0,12.0,19.0,0.0,1.0,3.0,8.0,12.0,22.0,5.0,50896.0,892218.0,3.362816213154948,55.169347905473494,0.3308740664721758
4.96632,7.13359878176113,248.0,-184.0,6.03756,4.5981,4.88732,4.964371428571429,4.92261,6.253027793166327,3.715556072204074,8.231115249027003,7.316684367426394,6.807397754982586,5.0,5.0,5.0,5.0,5.0,5.0,248.0,34.0,248.0,248.0,248.0,0.0,-27.0,-184.0,-184.0,-184.0,-1.3478261232376099,-2.0,2.0,7.0,12.0,22.0,0.0,1.0,3.0,8.0,13.0,27.0,5.0,45981.0,905634.0,3.7362307306660494,127.85691734147926,0.2340506122003194
5.133393333333333,5.3648738504366,103.0,-121.0,5.8396333333333335,5.1643,5.21332,5.133507142857143,5.18813,4.586090864096747,7.389517305386102,7.02180893314635,5.458751437541185,5.824104764258886,5.0,5.0,5.0,5.0,5.0,5.0,121.0,68.0,103.0,103.0,103.0,0.0,-80.0,-121.0,-121.0,-121.0,-0.8512396812438965,-1.0,3.0,8.0,12.0,19.0,0.0,1.0,3.0,8.0,12.0,21.0,5.0,51643.0,875945.0,3.3209130136009195,40.70802593026716,-0.21780314584995072
4.991046666666667,8.265073214883854,214.0,-255.0,6.539726666666667,5.1508,5.02136,4.965578571428572,4.93455,7.103086522834743,4.902393569091594,5.5751668495308735,8.345959149779286,8.731046249401391,5.0,5.0,5.0,5.0,5.0,5.0,255.0,38.0,76.0,214.0,214.0,0.0,-33.0,-71.0,-255.0,-255.0,-0.8392156958580017,-4.0,2.0,8.0,14.0,28.0,0.0,1.0,3.0,8.0,15.0,33.0,5.0,51508.0,980959.0,4.340630953333548,83.84851881955133,-0.3167202416765281
5.0261933333333335,7.1435243945520845,269.0,-188.0,6.207046666666667,5.2593,5.21984,5.071635714285715,5.15448,6.14532695995734,6.096669619394247,8.633001850388947,7.23565029166427,7.38791186615118,5.0,5.0,5.0,5.0,5.0,5.0,269.0,41.0,269.0,269.0,269.0,0.0,-39.0,-188.0,-188.0,-188.0,-1.4308511018753052,-3.0,3.0,8.0,13.0,24.0,0.0,1.0,3.0,8.0,14.0,28.0,5.0,52593.0,931057.0,3.8805550573324235,99.81025530752858,0.7390313473637786
4.83164,8.799381669821189,219.0,-208.0,6.252493333333334,4.6838,4.81766,4.850014285714286,4.86868,7.85366697688764,6.256910775554125,11.147235412493398,9.063231346700436,9.41296027272032,5.0,5.0,5.0,5.0,5.0,5.0,219.0,80.0,199.0,219.0,219.0,0.0,-63.0,-208.0,-208.0,-208.0,-1.052884578704834,-3.0,2.0,7.0,12.0,25.0,0.0,1.0,3.0,8.0,13.0,35.0,5.0,46838.0,937874.0,4.095091924800684,100.31452167118351,-0.4497063909557364
5.018746666666667,6.481904709503216,197.0,-205.0,5.8366,4.7232,4.7294,5.018435714285714,4.96911,5.7564701006479195,3.4692052834229705,3.6644350453629317,6.6185945979144245,6.858714619195223,5.0,5.0,5.0,5.0,5.0,5.0,205.0,22.0,35.0,197.0,197.0,0.0,-15.0,-24.0,-205.0,-205.0,-0.9609755873680115,-2.0,3.0,7.0,12.0,19.0,0.0,1.0,3.0,7.0,12.0,21.0,4.0,47232.0,875490.0,3.4134352739557534,163.79225115812926,-0.699107872122151
5.166633333333333,6.959646751819253,108.0,-83.0,6.4307,5.0804,5.13686,5.175407142857143,5.18791,5.811779649001781,6.867536104398325,7.156889950381746,6.949354451170342,7.196757447981531,5.0,5.0,5.0,5.0,5.0,5.0,108.0,44.0,83.0,108.0,108.0,0.0,-35.0,-73.0,-83.0,-83.0,-1.301204800605774,-3.0,2.0,8.0,14.0,26.0,0.0,1.0,3.0,8.0,15.0,30.0,5.0,50804.0,964605.0,4.122830887999236,24.917160179837783,0.28021958490230203
5.132066666666667,4.802297242912078,83.0,-77.0,5.714426666666666,4.7775,4.94614,5.1363071428571425,5.07834,4.09212082433724,5.092738688440128,4.165052947289035,4.869396825229925,4.549260357695306,5.0,5.0,5.0,5.0,5.0,5.0,83.0,36.0,43.0,83.0,83.0,0.0,-21.0,-37.0,-77.0,-77.0,-1.0779221057891846,-1.0,3.0,7.0,11.0,18.0,0.0,1.0,3.0,8.0,12.0,19.0,5.0,47775.0,857164.0,3.139897578667026,24.24427250007403,0.03376507566505373
5.106326666666667,7.342803784550219,154.0,-189.0,6.32074,5.0163,4.91556,5.111764285714286,5.06854,6.327676728654197,3.334208452481707,7.036511929671031,6.6979490926826015,6.447836692595445,5.0,5.0,5.0,5.0,5.0,5.0,189.0,29.0,103.0,110.0,110.0,0.0,-13.0,-93.0,-100.0,-93.0,-0.8148148059844971,-3.0,3.0,8.0,13.0,26.0,0.0,1.0,3.0,8.0,14.0,31.0,5.0,50163.0,948111.0,3.9330138054218136,59.966891575212685,-0.18628775146323545
5.30088,6.372334627376167,145.0,-91.0,6.277546666666667,5.3798,5.39234,5.290242857142857,5.28515,5.412791316553268,8.451407846593309,6.4434369463814605,6.318408589210892,6.586077227123321,5.0,5.0,5.0,5.0,5.0,5.0,145.0,91.0,145.0,145.0,145.0,0.0,-88.0,-91.0,-91.0,-91.0,-1.5934065580368042,-2.0,3.0,8.0,13.0,23.0,0.0,1.0,3.0,8.0,13.0,27.0,5.0,53798.0,941632.0,3.7438605311998066,34.6498889215578,0.31304740293874156
5.14652,6.5142235242317374,146.0,-151.0,6.1248933333333335,5.5196,5.26516,5.1714142857142855,5.20111,5.604229150488466,15.131930259267559,7.802368083688071,6.595094440589974,6.805329374319727,5.0,5.0,6.0,5.0,5.0,5.0,151.0,146.0,146.0,146.0,146.0,0.0,-151.0,-151.0,-151.0,-151.0,-0.9668874144554138,-2.0,3.0,8.0,13.0,22.0,0.0,1.0,3.0,8.0,13.0,25.0,5.0,55196.0,918734.0,3.7196756410669645,66.7094559571639,-0.032279992406106635
5.147826666666667,10.056046677022438,253.0,-242.0,6.714946666666667,5.1057,5.06038,5.144271428571429,5.11431,9.084798373522963,3.6034186507533734,4.765764210047546,10.296215677111311,5.454192947275249,5.0,5.0,5.0,5.0,5.0,5.0,253.0,25.0,71.0,253.0,102.0,0.0,-14.0,-43.0,-242.0,-85.0,-1.045454502105713,-3.0,3.0,8.0,13.0,29.0,0.0,1.0,3.0,8.0,14.0,39.0,5.0,51057.0,1007242.0,4.327053267377719,121.151949882247,-0.08780538525740943
5.36988,9.227156824021527,189.0,-204.0,6.968546666666667,5.2123,5.17576,5.360257142857143,5.31184,8.087970086671296,3.5896124082864675,7.479116737031407,9.511050163895106,8.697504945691195,5.0,6.0,5.0,5.0,5.0,5.0,204.0,22.0,158.0,189.0,184.0,0.0,-13.0,-148.0,-204.0,-204.0,-0.9264705777168274,-3.0,3.0,8.0,14.0,30.0,0.0,1.0,3.0,8.0,16.0,39.0,5.0,52123.0,1045282.0,4.507253156266867,74.89600993410168,-0.07397700702965344
5.288293333333334,8.148885178322649,187.0,-169.0,6.747226666666666,5.3844,5.48496,5.292978571428572,5.37059,6.988933486345687,5.042953477673357,5.799993672145853,8.229404431250957,8.932683302357125,5.0,6.0,5.0,5.0,5.0,5.0,187.0,43.0,85.0,187.0,187.0,0.0,-33.0,-66.0,-169.0,-169.0,-1.1065088510513306,-3.0,3.0,8.0,14.0,29.0,0.0,1.0,3.0,8.0,15.0,35.0,5.0,53844.0,1012084.0,4.332188210844297,56.12667885825494,0.13360115409729073
5.06718,7.246986751267487,127.0,-154.0,6.339953333333334,5.1281,5.10814,5.054785714285714,5.08922,6.164416035980697,11.735223131078234,7.5895900928808775,6.81982839312311,7.468223184611943,5.0,5.0,5.0,5.0,5.0,5.0,154.0,125.0,125.0,125.0,125.0,0.0,-121.0,-121.0,-121.0,-121.0,-0.8246753215789795,-3.0,2.0,8.0,13.0,26.0,0.0,1.0,3.0,8.0,14.0,32.0,5.0,51281.0,950993.0,4.031417270934243,41.878908743920235,-0.2509763784729034
5.124653333333334,6.1388168876671525,112.0,-136.0,6.128666666666667,5.0752,5.21818,5.119128571428571,5.11691,5.136780522108808,9.336298067551217,7.406399569473122,6.208329495260402,6.539424263082869,5.0,5.0,5.0,5.0,5.0,5.0,136.0,111.0,112.0,112.0,112.0,0.0,-136.0,-136.0,-136.0,-136.0,-0.8235294222831726,-2.0,3.0,8.0,13.0,23.0,0.0,1.0,3.0,8.0,13.0,26.0,5.0,50752.0,919300.0,3.780915350399927,29.620179545362664,-0.05693033021869327
4.72316,6.3868692039518224,183.0,-170.0,5.689653333333333,5.2657,5.02252,4.738021428571429,4.81361,5.5432947303264815,5.34476942122077,5.324237015723098,4.953169941582998,5.248447792437522,5.0,5.0,5.0,5.0,5.0,5.0,183.0,51.0,55.0,71.0,71.0,0.0,-37.0,-46.0,-51.0,-51.0,-1.0764706134796143,-2.0,2.0,7.0,12.0,20.0,0.0,1.0,3.0,7.0,12.0,23.0,4.0,52657.0,853448.0,3.582743372800194,112.55330396368558,-0.6514904117945848
4.575546666666667,6.967950658794744,127.0,-124.0,5.8674,4.7976,4.56426,4.57425,4.58387,5.921274439111332,3.519783107992981,5.673397077685293,6.6515113287201535,6.957737414145438,5.0,5.0,5.0,5.0,5.0,5.0,127.0,20.0,77.0,127.0,127.0,0.0,-10.0,-51.0,-124.0,-124.0,-1.024193525314331,-3.0,2.0,7.0,12.0,24.0,0.0,1.0,3.0,7.0,13.0,29.0,4.0,47976.0,880110.0,3.9352272373331876,39.06854198219796,0.07866724972033924
4.640366666666667,6.16771520124167,144.0,-102.0,5.674553333333333,4.8682,4.64914,4.6376,4.64229,5.231929563211064,10.998478322592689,6.221309456555515,6.303984575432956,5.30472383417361,5.0,5.0,5.0,5.0,5.0,5.0,144.0,99.0,99.0,144.0,99.0,0.0,-99.0,-99.0,-102.0,-99.0,-1.4117647409439087,-2.0,2.0,7.0,12.0,21.0,0.0,1.0,3.0,7.0,12.0,25.0,4.0,48682.0,851183.0,3.618407336888946,42.397008662244275,0.4476225321742881
4.69198,6.7131545582208085,170.0,-145.0,5.8052866666666665,4.8581,4.72232,4.719385714285714,4.74457,5.777515837198881,3.376137470604839,5.448589501894156,5.693633163850674,5.195308982866589,5.0,5.0,5.0,5.0,5.0,5.0,170.0,20.0,85.0,124.0,85.0,0.0,-11.0,-70.0,-94.0,-70.0,-1.1724138259887695,-3.0,2.0,7.0,12.0,21.0,0.0,1.0,3.0,7.0,13.0,25.0,4.0,48581.0,870793.0,3.7575388885332246,79.5649665142185,0.1970438617625746
4.708993333333333,5.912771053042648,145.0,-131.0,5.620446666666667,4.6091,4.5895,4.681342857142857,4.69526,5.054304723744289,6.343084475400451,8.11213325113177,6.034034706276968,6.669942909334692,5.0,5.0,5.0,5.0,5.0,5.0,145.0,58.0,145.0,145.0,145.0,0.0,-52.0,-131.0,-131.0,-131.0,-1.106870174407959,-2.0,2.0,7.0,12.0,20.0,0.0,1.0,3.0,7.0,12.0,23.0,4.0,46091.0,843067.0,3.492222814933319,60.36572196692726,0.4746506873501932
4.92088,6.73519530362497,325.0,-188.0,5.90884,4.9299,4.91202,4.9170428571428575,4.8768,5.887567772639947,3.4555144404277636,4.81625824125627,6.79394830160131,7.248866616283693,5.0,5.0,5.0,5.0,5.0,5.0,325.0,21.0,50.0,325.0,325.0,0.0,-13.0,-39.0,-188.0,-188.0,-1.728723406791687,-2.0,2.0,7.0,12.0,21.0,0.0,1.0,3.0,8.0,13.0,25.0,5.0,49299.0,886326.0,3.636901049600547,214.50058812573218,1.707158317260502
4.799,6.6622039571308855,140.0,-146.0,5.973,5.204,4.9448,4.801564285714286,4.81602,5.633697654027508,9.650808142833478,6.465649932727649,6.748096977367686,7.287257536331758,5.0,5.0,5.0,5.0,5.0,5.0,146.0,131.0,131.0,140.0,140.0,0.0,-81.0,-81.0,-146.0,-146.0,-0.9589040875434875,-3.0,2.0,7.0,12.0,24.0,0.0,1.0,3.0,8.0,13.0,28.0,5.0,52040.0,895950.0,3.8536090000000534,41.76875960051627,0.09921276765814105
4.710393333333333,7.354828024406191,151.0,-134.0,6.094673333333334,4.7494,4.76222,4.696635714285715,4.71639,6.25588985418339,8.672296149927721,7.08042112581352,7.09325188856271,6.662580526169472,5.0,5.0,5.0,5.0,5.0,5.0,151.0,93.0,93.0,151.0,93.0,0.0,-97.0,-97.0,-134.0,-97.0,-1.1268656253814697,-3.0,2.0,7.0,13.0,27.0,0.0,1.0,3.0,8.0,14.0,32.0,5.0,47494.0,914201.0,4.059530375199774,37.673942164180154,0.0939837197520094
4.65738,6.822376553255634,115.0,-100.0,6.014046666666666,4.8789,4.66416,4.652621428571429,4.63017,5.662786988065038,5.637908600832327,5.204305255292372,6.73855874061976,5.956739930415461,5.0,5.0,5.0,5.0,5.0,5.0,115.0,43.0,52.0,115.0,115.0,0.0,-41.0,-54.0,-100.0,-80.0,-1.149999976158142,-4.0,2.0,7.0,13.0,24.0,0.0,1.0,3.0,8.0,14.0,28.0,5.0,48789.0,902107.0,4.0785527946668925,25.397535570749486,0.12642365544772685
4.911693333333333,8.761752890910607,208.0,-165.0,6.608106666666667,4.7267,4.79768,4.879764285714286,4.79213,7.56477634308486,7.912652407177487,12.086156879726591,8.619601983585266,9.467323611521033,5.0,5.0,5.0,5.0,5.0,5.0,208.0,55.0,208.0,208.0,208.0,0.0,-56.0,-165.0,-165.0,-165.0,-1.260606050491333,-4.0,2.0,8.0,14.0,29.0,0.0,1.0,3.0,8.0,16.0,36.0,5.0,47267.0,991216.0,4.508002356444744,67.95637546025034,0.7797992081685884
4.943366666666667,8.691408570312896,255.0,-275.0,6.42782,5.28,5.01084,4.928085714285714,4.93913,7.65901262897268,22.285539359110263,11.605459759454796,8.763962237483653,9.760027531952677,5.0,5.0,5.0,5.0,5.0,5.0,275.0,255.0,255.0,255.0,255.0,0.0,-275.0,-275.0,-275.0,-275.0,-0.9272727370262146,-3.0,2.0,8.0,13.0,27.0,0.0,1.0,3.0,8.0,14.0,35.0,5.0,52800.0,964173.0,4.214149315554926,128.66462344562268,-0.030058981920279854
5.207253333333333,6.709588127918723,92.0,-98.0,6.4362,5.3037,5.2522,5.204671428571428,5.28575,5.541596727354725,4.936567965735712,6.80421936066307,6.79377840396781,6.470273223122484,5.0,6.0,5.0,5.0,5.0,5.0,98.0,40.0,90.0,92.0,92.0,0.0,-32.0,-98.0,-98.0,-98.0,-0.9387755393981934,-3.0,2.0,8.0,14.0,25.0,0.0,1.0,3.0,8.0,15.0,28.0,5.0,53037.0,965430.0,4.155764387555392,20.375866142835473,-0.056134838509561906
5.219753333333333,7.27223310785516,138.0,-174.0,6.474766666666667,5.4125,5.35366,5.238371428571429,5.32125,6.181302290149617,4.183861161585305,6.41029222745179,7.430276036829557,7.461244208518535,5.0,6.0,5.0,5.0,5.0,5.0,174.0,31.0,82.0,138.0,138.0,0.0,-23.0,-59.0,-174.0,-174.0,-0.7931034564971924,-3.0,3.0,8.0,13.0,25.0,0.0,1.0,3.0,8.0,15.0,30.0,5.0,54125.0,971215.0,4.109405463644301,50.502552240685816,-0.060896373462124016
5.10692,6.922763004122757,191.0,-133.0,6.271586666666667,5.3209,5.18632,5.111785714285714,5.18949,5.888326742952343,4.707774368419795,8.389649133417418,7.003876277694038,7.661858167612201,5.0,5.0,5.0,5.0,5.0,5.0,191.0,60.0,191.0,191.0,191.0,0.0,-35.0,-133.0,-133.0,-133.0,-1.4360902309417725,-3.0,2.0,8.0,13.0,24.0,0.0,1.0,3.0,8.0,14.0,27.0,5.0,53209.0,940738.0,3.9778399829336712,64.32210726103806,0.9206026431391184
5.045326666666667,7.700463241964722,200.0,-220.0,6.386726666666667,4.9977,5.03794,5.047314285714286,5.05344,6.630390302673943,4.136520976687905,6.278051356509972,7.739774126583761,6.187184091238096,5.0,5.0,5.0,5.0,5.0,5.0,220.0,24.0,131.0,200.0,131.0,0.0,-14.0,-137.0,-220.0,-137.0,-0.9090909361839294,-3.0,2.0,8.0,13.0,26.0,0.0,1.0,3.0,8.0,14.0,31.0,5.0,49977.0,958009.0,4.113178687289446,78.12438420368315,0.11253464182406181
4.963493333333333,6.878727307858971,152.0,-142.0,6.1112,5.1952,4.95148,4.979478571428571,5.02795,5.8827124074445285,10.279798849512506,7.252573185149952,6.969471498444731,7.391137604364491,5.0,5.0,5.0,5.0,5.0,5.0,152.0,83.0,93.0,152.0,152.0,0.0,-87.0,-121.0,-142.0,-142.0,-1.0704225301742554,-3.0,2.0,7.0,13.0,24.0,0.0,1.0,3.0,8.0,13.0,28.0,5.0,51952.0,916680.0,3.8540491687118883,52.44824356025556,-0.12033578926106409
4.79448,6.185126506510007,176.0,-144.0,5.793973333333334,4.6883,4.68134,4.802235714285715,4.79321,5.26047819405813,5.128466947082991,6.71759914903878,6.316447576272268,7.0006812519411215,5.0,5.0,5.0,5.0,5.0,5.0,176.0,37.0,98.0,176.0,176.0,0.0,-34.0,-96.0,-144.0,-144.0,-1.2222222089767456,-2.0,2.0,7.0,12.0,21.0,0.0,1.0,3.0,7.0,13.0,24.0,4.0,46883.0,869096.0,3.653249642667145,55.57873978469439,-0.00845386183142626
4.856426666666667,7.995840559590796,170.0,-157.0,6.39284,4.5178,4.81608,4.862378571428572,4.86222,6.830067915712959,6.248342767385115,6.581729242136623,7.913363051216638,7.844899750546272,5.0,5.0,4.0,5.0,5.0,5.0,170.0,62.0,119.0,170.0,170.0,0.0,-38.0,-80.0,-157.0,-157.0,-1.0828025341033936,-4.0,2.0,7.0,13.0,28.0,0.0,1.0,3.0,8.0,15.0,34.0,5.0,45178.0,958926.0,4.300881254399521,43.876244270421935,0.23915594526005732
4.94028,8.122740509275335,160.0,-188.0,6.487546666666667,4.7897,4.7722,4.9459928571428575,4.96881,6.949597126967654,9.762417958192481,8.614002042060568,8.073875790590265,8.0018758728235,5.0,5.0,5.0,5.0,5.0,5.0,188.0,124.0,137.0,160.0,137.0,0.0,-77.0,-108.0,-188.0,-108.0,-0.8510638475418091,-4.0,2.0,8.0,13.0,28.0,0.0,1.0,3.0,8.0,15.0,35.0,5.0,47897.0,973132.0,4.344721246934347,46.92381812249967,0.20591257683500327
4.83274,7.265368721747787,233.0,-238.0,5.908313333333333,4.8431,4.93406,4.835928571428571,4.87958,6.421270521212262,20.060750877336975,9.988672954309184,7.243966826825667,7.816732695743176,5.0,5.0,5.0,5.0,5.0,5.0,238.0,233.0,233.0,233.0,233.0,0.0,-238.0,-238.0,-238.0,-238.0,-0.9789915680885315,-2.0,2.0,7.0,12.0,21.0,0.0,1.0,3.0,8.0,13.0,24.0,5.0,48431.0,886247.0,3.7512991133334603,186.83627072767385,0.06855159683591673
4.826146666666666,10.197995963879377,322.0,-368.0,6.766093333333333,4.5286,4.82866,4.813428571428571,4.8369,9.028324562670434,11.144900310020367,12.207645274026548,10.425870108619655,11.662269010582149,5.0,5.0,5.0,5.0,5.0,5.0,368.0,94.0,322.0,322.0,322.0,0.0,-98.0,-368.0,-368.0,-368.0,-0.875,-4.0,2.0,8.0,14.0,32.0,0.0,1.0,3.0,8.0,16.0,41.0,5.0,45286.0,1014914.0,4.7375149864893755,154.19111315752033,-0.12559738349393695
4.94154,9.850264088494486,244.0,-406.0,6.617006666666667,4.8662,4.80044,4.953207142857143,4.91293,8.812582700361714,5.221419719040813,6.324148614913637,10.160114484703408,6.193018032415496,5.0,5.0,5.0,5.0,5.0,5.0,406.0,54.0,78.0,244.0,78.0,0.0,-49.0,-73.0,-406.0,-73.0,-0.6009852290153503,-3.0,2.0,8.0,13.0,29.0,0.0,1.0,3.0,8.0,15.0,37.0,5.0,48662.0,992551.0,4.43575061439834,177.6719449491352,-1.5072633380175973
4.69336,7.489750277510022,255.0,-239.0,5.927386666666667,4.8293,4.92524,4.699307142857143,4.74703,6.556675013836699,3.3197987313030946,5.818292532432506,7.540578602808427,7.81284497379577,5.0,5.0,5.0,5.0,5.0,5.0,255.0,24.0,97.0,255.0,255.0,0.0,-17.0,-79.0,-239.0,-239.0,-1.0669455528259277,-3.0,2.0,7.0,12.0,23.0,0.0,1.0,3.0,7.0,13.0,28.0,4.0,48293.0,889108.0,3.8827501824002137,152.7965602918123,0.1569917608708415
4.751853333333333,10.397774633221813,325.0,-294.0,6.335253333333333,4.9038,4.84,4.73535,4.71859,9.516211199368836,3.4865973665050016,4.7402246143603675,10.649218904526444,7.014739516019448,5.0,5.0,5.0,5.0,5.0,5.0,325.0,23.0,82.0,325.0,213.0,0.0,-17.0,-65.0,-294.0,-182.0,-1.1054421663284302,-3.0,2.0,7.0,13.0,24.0,0.0,1.0,3.0,8.0,14.0,32.0,5.0,49038.0,950288.0,4.327954691911509,205.3068832920846,0.7538414098155714
4.715966666666667,8.424072936071626,180.0,-152.0,6.283486666666667,4.7116,4.71688,4.711607142857143,4.69059,7.329599361265766,12.341282598077745,12.977180402915888,8.676247714169026,9.728561142374499,5.0,5.0,5.0,5.0,5.0,5.0,180.0,158.0,180.0,180.0,180.0,0.0,-134.0,-152.0,-152.0,-152.0,-1.1842105388641357,-3.0,2.0,7.0,13.0,27.0,0.0,1.0,3.0,8.0,14.0,36.0,5.0,47116.0,942523.0,4.2683671915554084,62.23960636313948,0.23116861661101937
4.891746666666666,5.986406835178139,100.0,-85.0,5.881733333333333,4.8157,4.88104,4.8874571428571425,4.90191,5.017110138135612,3.3609616356500753,6.484705818045329,5.989346880097616,6.147923740708176,5.0,5.0,5.0,5.0,5.0,5.0,100.0,24.0,91.0,100.0,100.0,0.0,-12.0,-76.0,-85.0,-76.0,-1.1764706373214722,-2.0,2.0,7.0,12.0,22.0,0.0,1.0,3.0,8.0,13.0,25.0,5.0,48157.0,882260.0,3.6530600823102115,23.624186003949806,0.05145636286958257
