MRoll_mean_50,MRoll_std_50,MRoll_max_50,MRoll_min_50,MRoll_5quantile_50,MRoll_25quantile_50,MRoll_75quantile_50,MRoll_95quantile_50,MRoll_99quantile_50,Abs_MRoll_5quantile_50,Abs_MRoll_25quantile_50,Abs_MRoll_75quantile_50,Abs_MRoll_95quantile_50,Abs_MRoll_99quantile_50,SRoll_mean_50,SRoll_std_50,SRoll_max_50,SRoll_min_50,SRoll_5quantile_50,SRoll_25quantile_50,SRoll_75quantile_50,SRoll_95quantile_50,SRoll_99quantile_50,Abs_SRoll_5quantile_50,Abs_SRoll_25quantile_50,Abs_SRoll_75quantile_50,Abs_SRoll_95quantile_50,Abs_SRoll_99quantile_50,MRoll_mean_100,MRoll_std_100,MRoll_max_100,MRoll_min_100,MRoll_5quantile_100,MRoll_25quantile_100,MRoll_75quantile_100,MRoll_95quantile_100,MRoll_99quantile_100,Abs_MRoll_5quantile_100,Abs_MRoll_25quantile_100,Abs_MRoll_75quantile_100,Abs_MRoll_95quantile_100,Abs_MRoll_99quantile_100,SRoll_mean_100,SRoll_std_100,SRoll_max_100,SRoll_min_100,SRoll_5quantile_100,SRoll_25quantile_100,SRoll_75quantile_100,SRoll_95quantile_100,SRoll_99quantile_100,Abs_SRoll_5quantile_100,Abs_SRoll_25quantile_100,Abs_SRoll_75quantile_100,Abs_SRoll_95quantile_100,Abs_SRoll_99quantile_100
4.830860747844296,0.5310662403097124,11.36,-1.26,4.02,4.5,5.16,5.66,6.08,4.02,4.5,5.16,5.66,6.08,3.308466992814426,2.1253170079086128,41.75377778337754,1.5660948442617766,2.246902629970984,2.5519900198126213,3.160728409976315,6.220981609389419,13.270013651563627,2.246902629970984,2.5519900198126213,3.160728409976315,6.220981609389419,13.270013651563627,4.830947958986265,0.40328821614465654,8.61,0.84,4.16,4.57,5.1,5.47,5.74,4.16,4.57,5.1,5.47,5.74,3.332262244263281,2.079716451537753,34.05158890669724,1.9442741628180358,2.3836776610773214,2.609597670139974,3.098957139673851,6.263571124552137,13.007519192972783,2.3836776610773214,2.609597670139974,3.098957139673851,6.263571124552137,13.007519192972783
4.716426566011563,0.5388620742239981,11.06,-2.02,3.88,4.38,5.06,5.54,5.98,3.88,4.38,5.06,5.54,5.98,3.340234152635271,2.461820427208539,41.961405980218714,1.6364471221748615,2.2260975279808566,2.536348009341503,3.131472888111916,6.315610720376505,14.768257410321027,2.2260975279808566,2.536348009341503,3.131472888111916,6.315610720376505,14.768257410321027,4.716311432211927,0.41232387273214466,9.08,1.09,4.03,4.45,4.99,5.36,5.65,4.03,4.45,4.99,5.36,5.65,3.367866245113522,2.4136775392282406,35.334298157210185,1.9137725184895504,2.3684798858546285,2.594944580089983,3.062711547012462,6.3649529662541555,14.841778324661272,2.3684798858546285,2.594944580089983,3.062711547012462,6.3649529662541555,14.841778324661272
4.853643523551027,0.4892909436906921,9.94,1.6,4.06,4.54,5.18,5.64,5.98,4.06,4.54,5.18,5.64,5.98,3.1108697554871916,1.5541680706053167,28.146852508272552,1.6258121989090257,2.2315913604418425,2.5337718918639043,3.0987159947832685,5.002631942001274,10.852122194671747,2.2315913604418425,2.5337718918639043,3.0987159947832685,5.002631942001274,10.852122194671747,4.853646406628375,0.37853268539219564,7.44,3.05,4.22,4.61,5.11,5.47,5.72,4.22,4.61,5.11,5.47,5.72,3.131559441575875,1.5042003760574565,21.646853411668467,1.9477000163104172,2.3714420451989473,2.5948472639507396,3.036811193048143,5.055809739419808,11.201276081705412,2.3714420451989473,2.5948472639507396,3.036811193048143,5.055809739419808,11.201276081705412
4.7768688438223155,0.47373811909126884,10.54,-1.52,4.04,4.46,5.08,5.52,5.9,4.04,4.46,5.08,5.52,5.9,3.0361607288002412,1.743989899907635,39.31069854897217,1.5806224555339814,2.206576441421493,2.4983667971204726,3.033419300568405,4.534043539469913,9.490543077606276,2.206576441421493,2.4983667971204726,3.033419300568405,4.534043539469913,9.490543077606276,4.776839714211379,0.3638518838663087,7.73,1.18,4.19,4.53,5.02,5.36,5.66,4.19,4.53,5.02,5.36,5.66,3.053403481936513,1.704952623463621,36.42353967455995,1.8786143614887552,2.3462628784834703,2.5603819159562056,2.9736044175921066,4.5051709908243724,9.281239903235662,2.3462628784834703,2.5603819159562056,2.9736044175921066,4.5051709908243724,9.281239903235662
4.703024454655188,0.5290279009958193,14.74,-7.8,3.92,4.38,5.02,5.5,5.92,3.92,4.38,5.02,5.5,5.92,3.2483290762407004,2.9553268148795944,92.05034336864645,1.5939938288872282,2.2249971336830434,2.5250580918756818,3.1121224465704493,5.252501814426448,12.71756468175089,2.2249971336830434,2.5250580918756818,3.1121224465704493,5.252501814426448,12.71756468175089,4.702962888839967,0.3957650281698753,11.94,-1.24,4.09,4.45,4.95,5.33,5.61,4.09,4.45,4.95,5.33,5.61,3.2706616480498374,2.919069296043664,79.91177205600756,1.8465364793842534,2.353248345962913,2.5878308845185782,3.049490767225509,5.220820787670189,12.850574801434846,2.353248345962913,2.5878308845185782,3.049490767225509,5.220820787670189,12.850574801434846
4.48772265606765,0.5054836415533317,7.36,0.3,3.64,4.16,4.82,5.3,5.62,3.64,4.16,4.82,5.3,5.62,3.0887850498505096,1.4613436986838273,25.49718671956268,1.5681784571497026,2.222335598014733,2.523441123157193,3.090736653489662,5.064421717905168,9.869102458593659,2.222335598014733,2.523441123157193,3.090736653489662,5.064421717905168,9.869102458593659,4.4876088885330985,0.4058463376504755,6.06,2.25,3.79,4.22,4.77,5.13,5.37,3.79,4.22,4.77,5.13,5.37,3.107456557262511,1.4126406753312344,21.30342600606671,1.7562586496425954,2.3572582944315514,2.5847063799794916,3.0214051182998953,5.1459113906482745,9.607504432168692,2.3572582944315514,2.5847063799794916,3.0214051182998953,5.1459113906482745,9.607504432168692
4.654778427619689,0.5108507222781741,13.98,-1.14,3.86,4.34,4.98,5.44,5.8,3.86,4.34,4.98,5.44,5.8,3.3399162159307156,2.319737976462865,43.36089181250208,1.5096965501275177,2.23149990740161,2.5407696086188998,3.207134902948926,6.2640046945270385,13.207828437578957,2.23149990740161,2.5407696086188998,3.207134902948926,6.2640046945270385,13.207828437578957,4.6547359924216645,0.3776046823616651,9.15,1.65,4.03,4.41,4.91,5.26,5.51,4.03,4.41,4.91,5.26,5.51,3.366497488959349,2.2708278437582448,37.015119760836804,1.9141947168830211,2.3702491025378123,2.600000000000254,3.1526804372462913,6.420956849931958,12.567008274434267,2.3702491025378123,2.600000000000254,3.1526804372462913,6.420956849931958,12.567008274434267
4.766745536875379,0.5447744406009765,15.48,-6.94,3.96,4.44,5.1,5.58,6.02,3.96,4.44,5.1,5.58,6.02,3.426031629939647,3.061136009817025,73.93651165088896,1.6413036132965897,2.2223355980143293,2.54438156553228,3.189843576230108,6.335291492972657,14.799294195205897,2.2223355980143293,2.54438156553228,3.189843576230108,6.335291492972657,14.799294195205897,4.766716232713591,0.4021454013152211,9.32,0.09,4.14,4.5,5.03,5.4,5.71,4.14,4.5,5.03,5.4,5.71,3.456954552069411,3.014205037393309,64.73182830694338,2.052345295539163,2.3603629236439496,2.6026210564806154,3.1386157921779243,6.579091460410355,15.596745969864507,2.3603629236439496,2.6026210564806154,3.1386157921779243,6.579091460410355,15.596745969864507
4.775945342145099,0.49225989096706974,8.52,1.74,3.98,4.46,5.1,5.58,5.92,3.98,4.46,5.1,5.58,5.92,2.9996856750781,1.2508284880057996,20.549879586518443,1.448996838069148,2.2002782755359993,2.51396101799515,3.046845139832726,4.455494200582875,9.572068134442063,2.2002782755359993,2.51396101799515,3.046845139832726,4.455494200582875,9.572068134442063,4.7760051634078495,0.3899862092185501,6.72,3.25,4.13,4.52,5.04,5.42,5.67,4.13,4.52,5.04,5.42,5.67,3.01704867477426,1.202453044929766,18.78069877466349,1.8652592096521923,2.343678365908697,2.577662397278525,2.9894595977983944,4.475342095157344,9.365803907208562,2.343678365908697,2.577662397278525,2.9894595977983944,4.475342095157344,9.365803907208562
4.878138858693839,0.5211158330387146,12.9,0.12,4.06,4.54,5.2,5.7,6.1,4.06,4.54,5.2,5.7,6.1,3.1797153201090347,1.9802882713748047,34.59232544354075,1.590789817951384,2.221325215785809,2.528531073124298,3.1117945475436954,5.208019716643233,12.076693695388848,2.221325215785809,2.528531073124298,3.1117945475436954,5.208019716643233,12.076693695388848,4.878235168544573,0.40707839362032106,8.76,1.99,4.22,4.61,5.15,5.53,5.83,4.22,4.61,5.15,5.53,5.83,3.2018394972951456,1.9358835532523502,33.18615233905111,1.8189796229445943,2.3529693254407635,2.5890991374288252,3.0572979421495186,5.220501543303775,12.239380059562862,2.3529693254407635,2.5890991374288252,3.0572979421495186,5.220501543303775,12.239380059562862
4.87872931824396,0.6020407078261863,14.06,-3.5,4.0,4.54,5.22,5.72,6.22,4.0,4.54,5.22,5.72,6.22,3.688049516489295,4.07100533964832,81.49821583122826,1.6695349468548581,2.253568594499894,2.5875683960199343,3.3005256229508424,6.805549777387602,21.18003394331769,2.253568594499894,2.5875683960199343,3.3005256229508424,6.805549777387602,21.18003394331769,4.8786012768427165,0.428650488647149,8.62,1.02,4.19,4.62,5.15,5.53,5.86,4.19,4.62,5.15,5.53,5.86,3.7223979404150946,4.025196517644402,74.03839776382482,1.9223302357694705,2.4049402016967694,2.645274040146813,3.251790493580646,6.741481718255609,21.63908500838238,2.4049402016967694,2.645274040146813,3.251790493580646,6.741481718255609,21.63908500838238
4.883753226053844,0.48545702619330194,8.56,1.62,4.12,4.58,5.18,5.68,6.08,4.12,4.58,5.18,5.68,6.08,3.099346102283761,1.5843412508014019,22.70421160247135,1.568178457149907,2.2249971336830763,2.5220658846527026,3.077237032648186,5.006077921920189,11.34614921640004,2.2249971336830763,2.5220658846527026,3.077237032648186,5.006077921920189,11.34614921640004,4.883835998425629,0.37086330854691196,7.14,2.87,4.28,4.64,5.12,5.5,5.79,4.28,4.64,5.12,5.5,5.79,3.119781386708541,1.5367933274449508,20.874845913663442,1.8634983935132572,2.362565802621661,2.5815194022594974,3.016369481427149,5.054001315089768,11.389393435485632,2.362565802621661,2.5815194022594974,3.016369481427149,5.054001315089768,11.389393435485632
4.7049346786616955,0.5874242262001815,15.76,-6.7,3.94,4.4,5.0,5.5,6.0,3.94,4.4,5.0,5.5,6.0,3.4070127055202666,3.0732936627193412,59.939765683593414,1.538618516324954,2.220865799178931,2.537956754911195,3.1571751775985115,6.293080099494487,16.1078570914424,2.220865799178931,2.537956754911195,3.1571751775985115,6.293080099494487,16.1078570914424,4.704875417775733,0.39237475483948814,10.47,0.02,4.14,4.46,4.93,5.3,5.62,4.14,4.46,4.93,5.3,5.62,3.4344132159419605,3.04014874244311,58.94446624586656,1.8450041745316257,2.3658129061847735,2.59547002418911,3.093231450777575,6.361309820018307,15.69686000897677,2.3658129061847735,2.59547002418911,3.093231450777575,6.361309820018307,15.69686000897677
4.630259751518829,0.5645910872739311,18.14,-6.58,3.82,4.3,4.94,5.44,5.86,3.82,4.3,4.94,5.44,5.88,3.460830113396214,3.131816598785231,76.41708591936859,1.57025930524675,2.2610273987634866,2.5837798604653877,3.2769448190255375,6.1011875711222245,13.398658752577091,2.2610273987634866,2.5837798604653877,3.2769448190255375,6.1011875711222245,13.398658752577091,4.630262239744898,0.4046963579972115,11.95,-0.79,4.01,4.38,4.88,5.24,5.55,4.01,4.38,4.88,5.24,5.55,3.4903603865116364,3.0889818368973248,64.43960370185813,1.8775655848071644,2.395197214629614,2.639463520635795,3.2360969133082262,6.1795606394767315,14.031317785150447,2.395197214629614,2.639463520635795,3.2360969133082262,6.1795606394767315,14.031317785150447
4.7710490760315025,0.4918265740781601,8.72,1.58,3.96,4.44,5.1,5.58,5.92,3.96,4.44,5.1,5.58,5.92,2.977820550168568,1.1704692283382914,19.873723807056972,1.678677808179159,2.217647218038279,2.515584080349112,3.028032297026532,4.379917061930234,8.926559606495779,2.217647218038279,2.515584080349112,3.028032297026532,4.379917061930234,8.926559606495779,4.770948692803918,0.3929429576840868,6.78,2.9,4.12,4.51,5.04,5.41,5.66,4.12,4.51,5.04,5.41,5.66,2.9937334269092517,1.1226188499938914,17.624050945147985,1.9866981897031695,2.3649588374917716,2.581421580009237,2.966666666666669,4.399449001312731,8.744961031036294,2.3649588374917716,2.581421580009237,2.966666666666669,4.399449001312731,8.744961031036294
4.631962040933372,0.46945254887669385,7.6,1.56,3.88,4.32,4.94,5.38,5.74,3.88,4.32,4.94,5.38,5.74,3.10888902888886,1.3558320772676817,22.529581461188446,1.5810097522579598,2.237801399150491,2.5455844122715137,3.145615671011447,5.038423757897411,9.459926158174618,2.237801399150491,2.5455844122715137,3.145615671011447,5.038423757897411,9.459926158174618,4.631933409383526,0.35833948494645096,6.74,2.69,4.05,4.39,4.87,5.22,5.48,4.05,4.39,4.87,5.22,5.48,3.126991996424517,1.304997033426665,18.315360336133832,1.883769056595302,2.3796061128946,2.6032419570352494,3.0902093682134457,5.0678128687558885,9.407690814681704,2.3796061128946,2.6032419570352494,3.0902093682134457,5.0678128687558885,9.407690814681704
4.729313442391181,0.5377582209518824,11.06,-2.46,3.92,4.42,5.04,5.54,6.02,3.92,4.42,5.04,5.54,6.02,3.5148645698016123,2.9307374993754776,64.76791848829265,1.47758766444495,2.2499433058293468,2.571428571428057,3.264903036344948,6.991321133847701,16.183424213593398,2.2499433058293468,2.571428571428057,3.264903036344948,6.991321133847701,16.183424213593398,4.729596200158772,0.39164228442301335,9.1,0.26,4.11,4.49,4.97,5.34,5.67,4.11,4.49,4.97,5.34,5.67,3.543070400736597,2.8436461109859437,59.32703405444241,1.9336467875467551,2.384715640672776,2.624880949681467,3.2183815494716144,7.250572948450931,15.767938317607609,2.384715640672776,2.624880949681467,3.2183815494716144,7.250572948450931,15.767938317607609
4.544644984028116,0.4940352385930674,9.2,-2.06,3.74,4.22,4.86,5.34,5.72,3.74,4.22,4.86,5.34,5.72,3.208962931128033,1.8635737847005356,44.986750884032965,1.5779087167408008,2.2231619328315,2.539484119232915,3.1623421957884013,5.379192715276261,12.694663803487801,2.2231619328315,2.539484119232915,3.1623421957884013,5.379192715276261,12.694663803487801,4.544809040633483,0.38263230739681714,6.72,2.0,3.92,4.29,4.8,5.17,5.43,3.92,4.29,4.8,5.17,5.43,3.2220167553682386,1.75977063139221,37.613304920874825,1.9019129126414056,2.3581151521302575,2.6029315252714667,3.110490558601805,5.360725113020927,12.30612888282938,2.3581151521302575,2.6029315252714667,3.110490558601805,5.360725113020927,12.30612888282938
4.775165354015645,0.7863228783599001,21.22,-19.1,3.9,4.44,5.1,5.64,6.48,3.9,4.44,5.1,5.64,6.5,4.1977210061102035,5.5824721304244616,95.30472930852608,1.5417985786520154,2.2914214463716336,2.6415827043013684,3.546829570192189,9.242294084870824,28.49101884722544,2.2914214463716336,2.6415827043013684,3.546829570192189,9.242294084870824,28.49101884722544,4.77511891181513,0.5232804017025587,16.55,-7.58,4.11,4.53,5.03,5.42,5.9,4.11,4.53,5.03,5.42,5.9,4.250457795407491,5.5305832965325425,88.43476394918166,1.9822189382587745,2.4290123528094414,2.6907060392950397,3.5416568627319305,9.36541563952253,30.936272065213824,2.4290123528094414,2.6907060392950397,3.5416568627319305,9.36541563952253,30.936272065213824
4.733889870691092,0.510613535270804,10.06,0.12,3.92,4.42,5.06,5.54,5.94,3.92,4.42,5.06,5.54,5.94,3.2876420289604207,2.1206681776483527,34.29657566056435,1.595401555235989,2.2311340577548764,2.554627653686467,3.1770220943133833,5.7354785543505376,14.121686849653837,2.2311340577548764,2.554627653686467,3.1770220943133833,5.7354785543505376,14.121686849653837,4.733786765932182,0.3870821213858649,8.75,1.82,4.11,4.48,4.99,5.35,5.62,4.11,4.48,4.99,5.35,5.62,3.3117296891521746,2.071710395971807,27.33676807687568,1.9038504312698414,2.3716337121584514,2.6126344148882903,3.1172378345534697,5.791843794980551,13.92441355782328,2.3716337121584514,2.6126344148882903,3.1172378345534697,5.791843794980551,13.92441355782328
4.773775433308213,0.5158581063538686,12.66,-3.02,3.98,4.46,5.1,5.58,5.96,3.98,4.46,5.1,5.58,5.96,3.240070148137497,2.420893470262557,60.8807600049105,1.6457738084474018,2.2378013991506993,2.547187324345591,3.1754157690172855,5.253745019918444,11.532428638780392,2.2378013991506993,2.547187324345591,3.1754157690172855,5.253745019918444,11.532428638780392,4.77371218337436,0.3958415009178172,8.79,0.48,4.14,4.52,5.03,5.41,5.68,4.14,4.52,5.03,5.41,5.68,3.262879131537408,2.377698281302815,55.44900651258165,1.9112637946995317,2.372315069268676,2.6077584321412615,3.1249242415060103,5.26757759671125,12.40309508456528,2.372315069268676,2.6077584321412615,3.1249242415060103,5.26757759671125,12.40309508456528
4.693980033477604,0.5781437908693843,13.7,-2.36,3.8,4.34,5.06,5.54,6.02,3.8,4.34,5.06,5.54,6.02,3.6177198710700744,3.1834936898908204,58.216751919714945,1.5354318677190464,2.2610273987634746,2.581646366019875,3.30793726959745,7.446201606568049,17.172527890626103,2.2610273987634746,2.581646366019875,3.30793726959745,7.446201606568049,17.172527890626103,4.693974956804825,0.4484939907520291,9.45,0.12,3.98,4.4,4.99,5.37,5.7,3.98,4.4,4.99,5.37,5.7,3.6516214562301417,3.1294868878574538,51.316088209166026,1.9470516431287674,2.410079842761417,2.638564041675003,3.2764232777450495,7.701888788413591,17.033786983225397,2.410079842761417,2.638564041675003,3.2764232777450495,7.701888788413591,17.033786983225397
4.769576995151749,0.6009836501094946,16.38,-5.22,3.92,4.44,5.1,5.6,6.18,3.92,4.44,5.1,5.6,6.18,3.654249641576494,3.2547295190980443,57.98612078835446,1.5681784571503008,2.267786838055586,2.5900910077779873,3.4360038488018985,7.011535678319207,19.256618104302966,2.267786838055586,2.5900910077779873,3.4360038488018985,7.011535678319207,19.256618104302966,4.769726152594045,0.4217167810894398,9.9,-1.44,4.1,4.52,5.03,5.41,5.74,4.1,4.52,5.03,5.41,5.74,3.6876757835485643,3.20884983532727,52.22066137792088,1.8385325725168205,2.3948387263561357,2.6396165929125175,3.4055658542865093,7.017287455443424,19.82401359844968,2.3948387263561357,2.6396165929125175,3.4055658542865093,7.017287455443424,19.82401359844968
4.703167301318431,0.7032662137337631,17.38,-9.56,3.84,4.36,5.04,5.56,6.48,3.84,4.36,5.04,5.56,6.5,4.019947462166486,4.550955469650398,93.18583802361424,1.572207599108253,2.274615912858149,2.612763022597276,3.4773318413260004,9.227509889342082,25.77943280099118,2.274615912858149,2.612763022597276,3.4773318413260004,9.227509889342082,25.77943280099118,4.703120526213968,0.46134363308553394,12.66,-2.69,4.06,4.45,4.95,5.35,5.82,4.06,4.45,4.95,5.35,5.82,4.065372213818739,4.501773324632387,83.94972280833309,1.9169367398662125,2.404940201697823,2.6701492410906496,3.4535152637233275,9.272550998522547,26.518107021429763,2.404940201697823,2.6701492410906496,3.4535152637233275,9.272550998522547,26.518107021429763
4.616888183473268,0.5548127336046006,13.56,-2.48,3.78,4.28,4.94,5.44,5.94,3.78,4.28,4.94,5.44,5.94,3.5567103112312317,2.8089000013337846,50.45861508934519,1.4967993062751181,2.2771267251626526,2.5948142947983674,3.3073819722261453,7.2899846825288375,16.526446936407865,2.2771267251626526,2.5948142947983674,3.3073819722261453,7.2899846825288375,16.526446936407865,4.616933509449571,0.40625007076239905,11.38,1.16,3.97,4.35,4.88,5.26,5.56,3.97,4.35,4.88,5.26,5.56,3.5876744003345906,2.758564551228331,40.472142807545296,1.9345607389081645,2.4041000332133913,2.650252513221294,3.267903290978654,7.536202189056538,16.969405029956263,2.4041000332133913,2.650252513221294,3.267903290978654,7.536202189056538,16.969405029956263
4.829642083080473,0.600526367195569,16.6,-7.1,4.02,4.5,5.14,5.66,6.22,4.02,4.5,5.14,5.66,6.22,3.601061933046879,3.5023753327633984,65.86397857303633,1.5680483124586981,2.2519832529201027,2.5780866184534235,3.3312986987674904,6.5193587677608775,20.275248763252907,2.2519832529201027,2.5780866184534235,3.3312986987674904,6.5193587677608775,20.275248763252907,4.829626420103936,0.4244305979500926,12.83,-3.09,4.21,4.58,5.07,5.47,5.81,4.21,4.58,5.07,5.47,5.81,3.6386373197209547,3.4534732725919293,54.18123254039134,1.9299866540606283,2.385541464910649,2.6333333333333266,3.3080709383774,6.674987231857321,20.820723456511523,2.385541464910649,2.6333333333333266,3.3080709383774,6.674987231857321,20.820723456511523
4.761222666070916,0.4928261765286409,9.6,0.96,3.98,4.44,5.08,5.54,5.94,3.98,4.44,5.08,5.54,5.94,3.2020905994286917,1.8434962354721085,27.504359580225962,1.6324515181726063,2.226372541574679,2.5439804902344725,3.147010242974665,5.2931414996607415,12.92405556106089,2.226372541574679,2.5439804902344725,3.147010242974665,5.2931414996607415,12.92405556106089,4.7611926538181875,0.37511656773906277,7.21,2.01,4.16,4.52,5.0,5.38,5.69,4.16,4.52,5.0,5.38,5.69,3.2232960840081564,1.7967544150329566,25.695990726063457,1.9603133124141354,2.3740176064973473,2.6068092652617616,3.084598430062903,5.393935989103443,13.191131854240519,2.3740176064973473,2.6068092652617616,3.084598430062903,5.393935989103443,13.191131854240519
5.023970096898319,0.5034183428871346,9.92,-0.22,4.24,4.7,5.34,5.82,6.22,4.24,4.7,5.34,5.82,6.22,3.4358384542762517,2.2181372838617874,40.31216963161575,1.7291026338443805,2.2649953822542748,2.600549392504914,3.33961992216033,6.4051159294599325,13.427750486220045,2.2649953822542748,2.600549392504914,3.33961992216033,6.4051159294599325,13.427750486220045,5.024051073708648,0.36812688363137736,8.63,1.69,4.42,4.79,5.26,5.62,5.89,4.42,4.79,5.26,5.62,5.89,3.466198750223066,2.1596026897365164,37.41583281786663,1.9491256781158832,2.4084027986206977,2.657180095628864,3.2937038191806023,6.480709525938965,12.874102891173633,2.4084027986206977,2.657180095628864,3.2937038191806023,6.480709525938965,12.874102891173633
4.900568185607298,0.6713319577966708,17.8,-9.38,4.06,4.58,5.22,5.72,6.4,4.06,4.58,5.22,5.72,6.4,3.9423001787464265,4.752202234084093,83.19134815690427,1.6214128381841546,2.2786497971293347,2.604940361258328,3.4319031431076157,8.073438432438092,26.410159461192826,2.2786497971293347,2.604940361258328,3.4319031431076157,8.073438432438092,26.410159461192826,4.9006410897859265,0.44530740364353405,14.29,-1.96,4.27,4.66,5.14,5.51,5.9,4.27,4.66,5.14,5.51,5.9,3.9807094202414874,4.707313330369943,79.44142051177893,1.9053089041414881,2.4098074025056957,2.6594409680655424,3.404853932701011,8.157360188965812,27.858596772655527,2.4098074025056957,2.6594409680655424,3.404853932701011,8.157360188965812,27.858596772655527
4.926459976925795,0.5226971497451703,14.22,-1.32,4.14,4.62,5.24,5.7,6.12,4.14,4.62,5.24,5.7,6.12,3.345144094071202,2.394665487795576,42.51918654548551,1.5748015748027602,2.2464484441547903,2.566980279453498,3.23365591666015,5.823071631114317,12.43881320115483,2.2464484441547903,2.566980279453498,3.23365591666015,5.823071631114317,12.43881320115483,4.9264384493765885,0.3829251266497802,9.97,1.85,4.34,4.68,5.16,5.52,5.83,4.34,4.68,5.16,5.52,5.83,3.3707879734154815,2.3499698671095337,39.8351857056299,1.9473888241242343,2.3779075769350277,2.6299748433717625,3.177111959632687,6.007772743149838,13.24365294902973,2.3779075769350277,2.6299748433717625,3.177111959632687,6.007772743149838,13.24365294902973
4.7355488126121195,0.5913435419027253,13.02,-3.78,3.88,4.4,5.08,5.6,6.1,3.88,4.4,5.08,5.6,6.1,3.6045962881577576,2.7832227812818795,40.879035093848266,1.5140161485135968,2.254790817936991,2.5872923358402127,3.33007323569657,7.7925919802865415,16.223439681469955,2.254790817936991,2.5872923358402127,3.33007323569657,7.7925919802865415,16.223439681469955,4.735365140993055,0.42609534227163764,9.07,-0.33,4.08,4.46,5.01,5.42,5.73,4.08,4.46,5.01,5.42,5.73,3.636743540391494,2.7342740275702817,36.2981634062478,1.8919286295716662,2.3880806713612044,2.6407069760449358,3.2889622568939414,8.002998175557687,15.840862643585035,2.3880806713612044,2.6407069760449358,3.2889622568939414,8.002998175557687,15.840862643585035
4.7822858133657,0.5972376012915809,11.84,-8.32,3.92,4.44,5.12,5.64,6.12,3.92,4.44,5.12,5.64,6.12,3.597280341894573,3.2234183211378853,63.835362217095295,1.5291721116147179,2.261388412241523,2.593240821671448,3.3334421750938614,6.855237830614412,17.81460211702906,2.261388412241523,2.593240821671448,3.3334421750938614,6.855237830614412,17.81460211702906,4.782245415307436,0.4346863665306991,9.71,-1.64,4.1,4.51,5.06,5.44,5.75,4.1,4.51,5.06,5.44,5.75,3.629812526953156,3.176854476917132,61.92146867467117,1.8589396347535214,2.4040370087406844,2.652690648524182,3.2835063790732772,6.9277949907848875,18.129375125035146,2.4040370087406844,2.652690648524182,3.2835063790732772,6.9277949907848875,18.129375125035146
4.715417169608739,0.6145769179610288,17.34,-8.06,3.88,4.4,5.04,5.54,6.12,3.88,4.4,5.04,5.54,6.12,3.819288677320385,4.240735093284266,83.57295725097602,1.5989792662423978,2.2373453657642965,2.5714285714276457,3.2955752648863044,8.631468292303827,24.125554506706525,2.2373453657642965,2.5714285714276457,3.2955752648863044,8.631468292303827,24.125554506706525,4.715453999639761,0.42030611617369645,12.14,-3.73,4.09,4.48,4.96,5.33,5.69,4.09,4.48,4.96,5.33,5.69,3.86337354934249,4.1865690103410556,70.18343282017662,1.9700792169895718,2.376887872743676,2.624111201142772,3.245431910058887,8.867236254204595,25.708016672083506,2.376887872743676,2.624111201142772,3.245431910058887,8.867236254204595,25.708016672083506
4.725684656987948,0.6041585755209457,14.26,-5.04,3.9,4.4,5.06,5.56,6.0,3.9,4.4,5.06,5.56,6.0,3.3988420131338635,3.2171322238266242,71.85407264102739,1.6536909861128772,2.241446326070006,2.5615683971079664,3.196235030054408,5.653534195191235,15.900895568433622,2.241446326070006,2.5615683971079664,3.196235030054408,5.653534195191235,15.900895568433622,4.725584952735474,0.42549198137853644,9.23,-2.7,4.07,4.46,5.0,5.37,5.66,4.07,4.46,5.0,5.37,5.66,3.426590682367072,3.182752129407189,60.870183940327415,1.9170684690833173,2.3853720883752607,2.61726976257718,3.139372001795322,5.7584720195553425,15.855725792408249,2.3853720883752607,2.61726976257718,3.139372001795322,5.7584720195553425,15.855725792408249
4.587677041166781,0.5402858396218674,10.64,-2.6,3.76,4.26,4.92,5.42,5.88,3.76,4.26,4.92,5.42,5.88,3.5392529817791774,2.5179888586997374,49.26927676202551,1.6488709804602835,2.266076353704202,2.600549392504899,3.37003603202455,7.089313598219617,14.901102547793446,2.266076353704202,2.600549392504899,3.37003603202455,7.089313598219617,14.901102547793446,4.587716092621131,0.40398993436561076,8.14,-0.34,3.96,4.33,4.84,5.25,5.59,3.96,4.33,4.84,5.25,5.59,3.573131873477787,2.4582333553872733,44.23712390417273,1.898936438103999,2.401072992466276,2.659080117391483,3.346564648933931,7.252307191229498,15.209978117782875,2.401072992466276,2.659080117391483,3.346564648933931,7.252307191229498,15.209978117782875
4.612572640395863,0.5125968557180363,11.14,-3.0,3.84,4.3,4.92,5.4,5.84,3.84,4.3,4.92,5.4,5.84,3.2877849616466226,2.5280225485895893,57.127054957902956,1.6835336985887643,2.2482646369031776,2.555506259999597,3.1586615610319675,5.279919603593063,14.212024222948205,2.2482646369031776,2.555506259999597,3.1586615610319675,5.279919603593063,14.212024222948205,4.612697180138891,0.37646749175779426,8.3,1.04,4.03,4.37,4.85,5.23,5.53,4.03,4.37,4.85,5.23,5.53,3.315863373399524,2.4814364348359823,47.642247400534536,1.9282849447851937,2.3914620860665017,2.616960994834933,3.102882335487499,5.30138156188073,14.715823271073084,2.3914620860665017,2.616960994834933,3.102882335487499,5.30138156188073,14.715823271073084
